country,crop_type,disease_name,avg_disease_probability,avg_yield_loss_percent,avg_economic_loss_usd_per_hectare,avg_food_security_impact_score,records
France,Grapes,Downy Mildew,0.5790879629629629,41.17157407407407,17259.51462962963,57.66,108
New Zealand,Potato,Early Blight,0.5789563636363636,40.87018181818182,16936.276,57.822,55
Thailand,Barley,Barley Root Rot,0.5789342857142857,40.531142857142854,19186.53057142857,56.87342857142857,35
China,Tomato,Tomato Early Blight,0.5789342105263158,41.36763157894737,17703.810789473686,57.31815789473685,38
China,Carrot,Carrot Root Rot,0.5789083333333332,40.05444444444444,17880.070833333335,56.34972222222222,36
Germany,Cauliflower,Cauliflower Root Rot,0.5788527777777778,41.54888888888889,18048.614166666666,57.63305555555556,36
Indonesia,Carrot,Carrot Leaf Spot,0.57884375,39.36625,16399.6315625,55.0309375,32
Germany,Canola,Canola Leaf Spot,0.57869,41.34325,17765.18325,57.938750000000006,40
Pakistan,Guava,Guava Root Rot,0.5786820512820513,41.244358974358974,17910.54641025641,60.55230769230769,39
India,Sorghum,Sorghum Leaf Spot,0.5784297297297297,41.43486486486486,20670.645675675674,58.252432432432435,37
Nigeria,Canola,Canola Root Rot,0.5783069767441861,39.854651162790695,16431.18976744186,57.40674418604652,43
New Zealand,Cabbage,Black Rot,0.5782703703703704,41.11425925925926,16620.973796296297,57.69305555555556,108
Ghana,Wheat,Powdery Mildew,0.5781782608695653,41.23065217391304,16997.989347826086,58.529347826086955,46
Ukraine,Cucumber,Downy Mildew,0.5781240740740741,41.04185185185185,17997.089074074072,57.354351851851845,108
Ukraine,Millet,Millet Root Rot,0.578115,40.99275,17801.16675,58.013,40
Vietnam,Sorghum,Sorghum Root Rot,0.5779567567567567,40.89324324324324,18010.847027027026,56.68216216216216,37
Argentina,Sugarcane,Smut,0.5778745098039215,40.40803921568627,16894.969019607845,57.65274509803921,51
Iran,Coffee,Coffee Leaf Rust,0.577849074074074,42.74861111111112,17342.698888888888,61.02342592592592,108
Argentina,Carrot,Carrot Root Rot,0.5777676470588234,40.866176470588236,15019.877352941177,57.48294117647059,34
Germany,Apple,Apple Scab,0.5777083333333333,40.48305555555556,17133.28712962963,57.25166666666667,108
Argentina,Millet,Millet Mosaic Virus,0.5775674418604652,39.21604651162791,19181.057209302326,55.571395348837214,43
Italy,Wheat,Powdery Mildew,0.5775561403508771,41.69789473684211,20665.413333333334,57.40947368421053,57
Italy,Rice,Bacterial Leaf Blight,0.5774697674418604,40.72558139534884,19172.67488372093,57.03325581395348,43
France,Tomato,Tomato Early Blight,0.5774297297297297,40.95702702702703,19218.087027027028,58.226486486486486,37
Brazil,Pea,Pea Root Rot,0.5773891891891891,42.07351351351351,17515.30297297297,58.66945945945946,37
Colombia,Barley,Barley Leaf Spot,0.577364705882353,41.21264705882353,18542.903235294118,58.79911764705883,34
Egypt,Citrus,Citrus Canker,0.5773222222222222,41.70527777777778,18299.397222222222,60.501296296296296,108
Mexico,Lentil,Lentil Rust,0.5773101851851852,42.69953703703704,17409.103981481483,60.82,108
Ukraine,Chickpea,Ascochyta Blight,0.5772722222222222,40.55148148148149,16116.334907407407,57.083703703703705,108
Mexico,Mung Bean,Mung Bean Leaf Spot,0.5771909090909091,41.57606060606061,14478.193636363636,59.74969696969697,33
New Zealand,Wheat,Powdery Mildew,0.5770258064516128,40.97758064516129,15450.920806451611,57.93032258064516,62
New Zealand,Cucumber,Downy Mildew,0.5770222222222222,40.705740740740744,18319.538148148145,57.201388888888886,108
China,Eggplant,Phomopsis Blight,0.5770083333333333,40.303148148148146,17162.299444444445,56.76240740740741,108
Spain,Guava,Guava Mosaic Virus,0.5770055555555555,41.0975,18636.62361111111,57.06583333333333,36
Ethiopia,Okra,Okra Root Rot,0.5769774193548387,41.049677419354836,17688.703225806454,57.81806451612903,31
Ukraine,Onion,Downy Mildew,0.5768601851851852,40.868981481481484,16823.03611111111,57.66527777777778,108
Italy,Maize,Northern Corn Leaf Blight,0.5768186440677966,39.999830508474574,16386.834745762713,56.37525423728813,59
China,Groundnut,Tikka Leaf Spot,0.5768064814814815,41.571111111111115,20101.329074074074,58.64259259259259,108
France,Cabbage,Black Rot,0.576775925925926,40.25194444444445,16654.629074074073,56.907222222222224,108
Spain,Onion,Downy Mildew,0.5765907407407407,40.82472222222222,18720.163425925926,57.40953703703703,108
India,Garlic,Garlic Leaf Spot,0.5765243902439025,40.10170731707317,16415.29243902439,57.495609756097565,41
Germany,Cabbage,Black Rot,0.5764185185185186,40.96435185185185,17521.11509259259,57.535740740740735,108
Kenya,Cocoa,Cocoa Leaf Spot,0.5764133333333333,40.477333333333334,22883.939000000002,56.734,30
Australia,Guava,Guava Root Rot,0.5763740740740741,41.24407407407407,17822.023333333334,60.50037037037037,27
Canada,Rice,Rice Blast,0.5763535714285715,41.04,18869.102142857144,57.75392857142857,28
Thailand,Pea,Pea Root Rot,0.5763214285714285,39.73464285714285,16929.831428571426,57.231785714285714,28
Canada,Rice,Rice Tungro Virus,0.5762093023255814,40.582325581395345,17342.5788372093,55.83023255813954,43
South Africa,Citrus,Citrus Canker,0.5761944444444445,41.377129629629636,17171.965,60.036018518518524,108
Canada,Cocoa,Cocoa Mosaic Virus,0.5760666666666666,39.97805555555556,18527.473333333335,55.45916666666667,36
Canada,Cauliflower,Cauliflower Mosaic Virus,0.5759925,41.53175,14479.997,57.30650000000001,40
Pakistan,Soybean,Soybean Rust,0.5759027777777778,41.907407407407405,19578.19685185185,60.3125,108
New Zealand,Cocoa,Cocoa Root Rot,0.5758862068965518,42.341379310344834,15566.533103448277,58.94931034482759,29
Ukraine,Sorghum,Sorghum Mosaic Virus,0.5758771428571429,40.32571428571429,16934.627714285714,56.69171428571428,35
Spain,Mung Bean,Mung Bean Root Rot,0.5757724137931035,40.439655172413794,16882.303448275863,56.63896551724138,29
Argentina,Sorghum,Sorghum Mosaic Virus,0.5757525,41.315749999999994,14956.749,57.686,40
Spain,Sunflower,Downy Mildew,0.5757518518518518,40.74953703703704,17849.66037037037,57.382407407407406,108
New Zealand,Mango,Anthracnose,0.5757324074074074,41.48416666666667,18269.637777777778,57.90935185185185,108
Turkey,Citrus,Citrus Canker,0.575687037037037,40.50564814814815,16251.192314814814,56.94462962962963,108
Australia,Cucumber,Downy Mildew,0.5756055555555556,42.04592592592593,18736.483888888888,60.82592592592592,108
Spain,Garlic,Garlic Leaf Spot,0.5755815789473684,40.12394736842106,17266.018684210525,56.22210526315789,38
Australia,Mango,Anthracnose,0.5754444444444444,41.62277777777778,18879.813611111113,60.12638888888888,108
India,Sorghum,Sorghum Root Rot,0.575425,42.25225,16902.4015,58.588249999999995,40
Spain,Canola,Canola Root Rot,0.5754055555555556,40.68861111111111,18314.090555555555,57.44833333333333,36
Mexico,Sorghum,Sorghum Root Rot,0.5754046511627907,43.19837209302325,17662.315813953486,61.90930232558139,43
Italy,Groundnut,Tikka Leaf Spot,0.5753092592592592,40.75759259259259,18410.504537037035,57.154722222222226,108
Ethiopia,Cauliflower,Cauliflower Leaf Spot,0.5753,40.93228571428572,17134.28857142857,57.47428571428571,35
Indonesia,Mung Bean,Mung Bean Leaf Spot,0.5752911764705883,41.214999999999996,18254.83205882353,56.81705882352941,34
South Africa,Cotton,Cotton Wilt,0.5750583333333333,41.791875,18042.91833333333,60.781666666666666,48
Spain,Cauliflower,Cauliflower Root Rot,0.57499375,40.8140625,16574.920625,57.618125,32
Germany,Citrus,Citrus Canker,0.5747583333333334,40.16740740740741,18758.90685185185,56.79759259259259,108
Italy,Apple,Apple Scab,0.5747361111111111,40.65685185185185,17771.119907407407,56.80398148148148,108
Ghana,Okra,Okra Root Rot,0.5747307692307693,40.076410256410256,14866.661794871796,57.048974358974355,39
Mexico,Pea,Pea Leaf Spot,0.5745631578947369,43.171578947368424,16296.061052631581,61.398421052631576,38
France,Wheat,Powdery Mildew,0.5745301886792452,40.253018867924524,16748.445471698113,57.405660377358494,53
Vietnam,Millet,Millet Root Rot,0.57451875,39.038125,16675.1415625,54.8234375,32
Nigeria,Pomegranate,Pomegranate Root Rot,0.5745030303030303,40.72636363636364,16410.03424242424,58.45969696969697,33
Vietnam,Barley,Barley Leaf Spot,0.5743545454545455,39.81212121212121,18103.055454545454,54.93030303030303,33
USA,Onion,Downy Mildew,0.5743305555555556,40.628425925925924,18111.014537037037,57.327222222222225,108
Ethiopia,Canola,Canola Root Rot,0.5743083333333333,40.5225,19243.845,57.10611111111112,36
Argentina,Cucumber,Downy Mildew,0.5742944444444444,40.98222222222222,17297.513333333332,57.45685185185185,108
China,Garlic,Garlic Root Rot,0.5742303030303031,40.376969696969695,17344.48909090909,57.57424242424243,33
Ghana,Cocoa,Cocoa Leaf Spot,0.5741340425531916,40.441702127659575,16835.167021276597,57.10702127659574,47
Italy,Cabbage,Black Rot,0.5740601851851852,40.2387037037037,18520.139907407407,56.89787037037037,108
South Africa,Chickpea,Ascochyta Blight,0.5740314814814814,40.866388888888885,18851.492037037035,59.8287037037037,108
Turkey,Grapes,Downy Mildew,0.573949074074074,40.39277777777778,16680.89472222222,56.89694444444444,108
Germany,Barley,Barley Mosaic Virus,0.5737692307692307,40.69717948717949,19699.996923076924,56.40153846153846,39
France,Garlic,Garlic Leaf Spot,0.573753488372093,41.57883720930233,17394.897906976745,58.0446511627907,43
Italy,Sugarcane,Smut,0.573722641509434,40.59905660377358,18957.3,56.49471698113207,53
Ghana,Canola,Canola Root Rot,0.5736793103448277,40.68206896551724,18242.010000000002,58.31172413793103,29
Bangladesh,Garlic,Garlic Leaf Spot,0.5736772727272728,40.55772727272727,15980.413181818183,55.72590909090909,44
Turkey,Sorghum,Sorghum Root Rot,0.5735842105263158,41.56578947368421,19286.789736842107,58.46315789473684,38
Ukraine,Carrot,Carrot Root Rot,0.5735789473684211,39.80157894736842,15304.66605263158,56.91526315789474,38
Germany,Mung Bean,Mung Bean Leaf Spot,0.5734705882352942,40.89147058823529,17564.743823529414,57.908235294117645,34
Spain,Sugarcane,Smut,0.5734285714285714,41.15571428571429,17923.243265306122,57.7469387755102,49
Italy,Eggplant,Phomopsis Blight,0.5734203703703704,40.211851851851854,16860.21287037037,56.837407407407404,108
Papua New Guinea,Millet,Millet Leaf Spot,0.5734073170731707,41.26390243902439,17167.17243902439,56.890243902439025,41
Papua New Guinea,Pea,Pea Root Rot,0.5732857142857143,40.58428571428571,17879.49914285714,56.23428571428572,35
Ukraine,Grapes,Downy Mildew,0.5732703703703703,40.74907407407407,18941.42425925926,57.538148148148146,108
Spain,Lentil,Lentil Rust,0.5731861111111111,40.95972222222222,18356.841574074075,57.93712962962963,108
China,Cucumber,Downy Mildew,0.5731333333333334,41.605555555555554,17762.06185185185,58.38842592592592,108
Egypt,Potato,Early Blight,0.5730620689655173,41.471034482758625,19305.136034482755,60.49655172413794,58
Papua New Guinea,Cauliflower,Cauliflower Leaf Spot,0.5730454545454545,39.98,19639.403636363633,55.72757575757576,33
Italy,Potato,Early Blight,0.57296875,40.99645833333333,17019.553541666668,57.162083333333335,48
Iran,Chickpea,Ascochyta Blight,0.5729092592592593,41.0625,18347.303055555556,59.78462962962963,108
China,Mung Bean,Mung Bean Mosaic Virus,0.5727941176470589,39.53941176470588,17484.17088235294,56.18294117647059,34
Australia,Potato,Early Blight,0.5727660377358491,41.71622641509434,18918.773018867923,60.15264150943396,53
Papua New Guinea,Guava,Guava Leaf Spot,0.5727314285714286,40.22228571428571,17146.83057142857,56.08428571428571,35
New Zealand,Sunflower,Downy Mildew,0.5727222222222222,39.866018518518516,17477.44675925926,56.76222222222222,108
Italy,Pea,Pea Leaf Spot,0.5727209302325581,41.754418604651164,15571.040465116279,58.34674418604651,43
Turkey,Lentil,Lentil Rust,0.5726814814814815,39.957870370370365,20308.396574074075,56.73314814814815,108
Spain,Cabbage,Black Rot,0.572675925925926,40.99444444444444,17744.956203703703,57.622499999999995,108
Vietnam,Okra,Okra Leaf Spot,0.5726035714285714,41.916428571428575,18022.8875,57.07857142857143,28
New Zealand,Barley,Barley Leaf Spot,0.5725878048780487,40.66024390243902,17165.978048780486,56.85341463414633,41
France,Apple,Apple Scab,0.5725777777777777,40.99314814814815,18223.411018518516,57.22518518518518,108
Germany,Rice,Bacterial Leaf Blight,0.5725741935483871,39.05290322580645,18159.383548387097,56.51806451612903,31
Pakistan,Chili,Anthracnose,0.5724518518518519,41.64175925925926,17265.180833333332,59.928888888888885,108
Germany,Pomegranate,Pomegranate Root Rot,0.5724142857142857,40.675357142857145,17619.14285714286,57.3025,28
Iran,Chili,Anthracnose,0.5723166666666667,40.449444444444445,17491.11787037037,59.47175925925926,108
Ethiopia,Sorghum,Sorghum Leaf Spot,0.5722457142857144,41.19085714285715,17713.064857142857,57.85171428571429,35
Ukraine,Apple,Apple Scab,0.572125,39.842129629629625,18195.867314814815,56.765092592592595,108
Spain,Cocoa,Cocoa Leaf Spot,0.5720321428571429,40.5575,14549.932857142858,56.56071428571429,28
Canada,Guava,Guava Mosaic Virus,0.5720257142857144,40.77314285714286,15729.064857142857,56.93257142857143,35
Nigeria,Carrot,Carrot Leaf Spot,0.5719354838709677,40.46225806451613,18482.715161290325,56.920967741935485,31
Spain,Cocoa,Cocoa Mosaic Virus,0.5719052631578947,41.02026315789474,18035.960789473684,57.551842105263155,38
Ethiopia,Pomegranate,Pomegranate Leaf Spot,0.5718942857142858,38.77514285714286,16627.10257142857,56.11971428571429,35
New Zealand,Onion,Downy Mildew,0.5717962962962962,39.90712962962963,18578.257314814815,56.5862962962963,108
China,Sorghum,Sorghum Leaf Spot,0.5717828571428571,39.809999999999995,20317.067714285713,57.23914285714286,35
Turkey,Tomato,Tomato Early Blight,0.5717341463414634,40.311951219512196,17281.21170731707,57.3009756097561,41
USA,Groundnut,Tikka Leaf Spot,0.5717287037037037,40.24777777777778,17351.181944444445,57.34546296296297,108
France,Groundnut,Tikka Leaf Spot,0.5716851851851852,41.193518518518516,18109.402314814815,57.335648148148145,108
Italy,Carrot,Carrot Root Rot,0.5716,40.5609756097561,21262.343170731707,57.088780487804875,41
Mexico,Wheat,Powdery Mildew,0.5715450980392157,41.14666666666667,17983.39607843137,60.016862745098045,51
USA,Okra,Okra Root Rot,0.5715325581395349,39.509069767441865,14871.573720930233,55.89116279069768,43
USA,Sorghum,Sorghum Root Rot,0.571491304347826,40.81673913043478,17688.74195652174,57.16391304347826,46
Kenya,Mung Bean,Mung Bean Leaf Spot,0.5714428571428571,39.455714285714286,22124.702500000003,56.191428571428574,28
Australia,Rice,Rice Blast,0.5714121212121213,40.64515151515151,17957.36484848485,59.054545454545455,33
Ethiopia,Pomegranate,Pomegranate Root Rot,0.5714,39.57090909090909,19096.763636363637,56.15840909090909,44
South Africa,Wheat,Wheat Rust,0.5713928571428571,41.36803571428572,18692.683214285713,59.730000000000004,56
Bangladesh,Barley,Barley Leaf Spot,0.5713447368421053,40.046578947368424,17859.929736842107,55.271052631578954,38
China,Guava,Guava Root Rot,0.5712868421052631,39.82473684210526,19005.35947368421,56.135789473684206,38
South Africa,Mango,Anthracnose,0.5711157407407408,40.59148148148148,18291.10537037037,58.98833333333333,108
China,Citrus,Citrus Canker,0.571112962962963,39.4975,17306.60712962963,56.148981481481485,108
China,Cotton,Cotton Wilt,0.5710346153846154,40.24884615384615,18707.44230769231,57.003461538461536,52
Egypt,Chili,Anthracnose,0.5710083333333333,41.30777777777777,16388.732870370368,59.66814814814815,108
Colombia,Millet,Millet Leaf Spot,0.5710073170731708,40.72048780487805,15544.026829268292,57.947804878048785,41
Mexico,Pomegranate,Pomegranate Root Rot,0.5710030303030303,40.06666666666667,15417.649696969696,58.15151515151515,33
Italy,Sorghum,Sorghum Root Rot,0.5709735294117647,40.15323529411765,19382.149411764705,56.99235294117647,34
Argentina,Cotton,Cotton Wilt,0.5707037735849056,39.612264150943396,16428.19943396226,55.323018867924524,53
Turkey,Eggplant,Phomopsis Blight,0.570675925925926,39.94185185185185,18353.285740740743,56.428518518518516,108
USA,Tea,Tea Blister Blight,0.5706509259259259,40.651296296296294,17777.221203703702,57.26287037037037,108
Ethiopia,Millet,Millet Root Rot,0.5705756097560976,39.45341463414634,17712.93707317073,57.18073170731707,41
Argentina,Guava,Guava Root Rot,0.5705682926829269,39.22609756097561,17088.74975609756,55.94975609756098,41
Argentina,Groundnut,Tikka Leaf Spot,0.5705611111111111,40.70824074074074,17985.767314814813,56.91027777777778,108
Germany,Carrot,Carrot Mosaic Virus,0.5704810810810811,38.68054054054054,19037.506756756757,55.086756756756756,37
Argentina,Onion,Downy Mildew,0.5703694444444444,40.124722222222225,17491.29712962963,57.248703703703704,108
USA,Chili,Anthracnose,0.5702444444444444,40.401944444444446,18473.63027777778,57.21787037037037,108
Australia,Wheat,Powdery Mildew,0.5701235294117647,40.906274509803914,18838.144705882354,59.80862745098039,51
China,Cocoa,Cocoa Mosaic Virus,0.5699705882352941,39.440588235294115,19571.714411764708,55.92970588235294,34
France,Potato,Early Blight,0.569948,39.352,17054.431399999998,56.54600000000001,50
South Africa,Rice,Rice Blast,0.5699285714285715,41.20928571428571,18291.895357142857,60.449642857142855,28
Ghana,Canola,Canola Leaf Spot,0.5698829268292683,41.0109756097561,17327.36219512195,57.51780487804878,41
Canada,Wheat,Wheat Rust,0.5698704918032786,39.307377049180324,21103.048852459015,55.389836065573775,61
South Africa,Groundnut,Tikka Leaf Spot,0.5697296296296296,41.09638888888889,19015.088333333333,60.11981481481481,108
Ukraine,Garlic,Garlic Leaf Spot,0.5696511627906977,40.04767441860465,17373.86976744186,56.41720930232558,43
Egypt,Sugarcane,Red Rot,0.5696178571428572,41.495178571428575,18599.515535714287,60.21339285714286,56
USA,Grapes,Downy Mildew,0.5695916666666667,39.642870370370375,18346.32222222222,56.3912962962963,108
Turkey,Garlic,Garlic Root Rot,0.5694575757575758,40.872424242424245,17640.148484848487,57.913030303030304,33
Pakistan,Canola,Canola Root Rot,0.5694422222222222,40.13666666666667,19258.834444444445,59.49555555555556,45
Turkey,Cucumber,Downy Mildew,0.5691712962962963,39.89074074074074,17618.004259259258,56.462407407407404,108
